2.48,13.235
2.49,13.32
2.5,13.406
2.51,13.494
2.52,13.582
2.53,13.672
2.54,13.763
2.55,13.855
2.56,13.948
2.57,14.043
2.58,14.139
2.59,14.236
2.6,14.334
2.61,14.434
2.62,14.535
2.63,14.637
2.64,14.741
2.65,14.846
2.66,14.952
2.67,15.06
2.68,15.169
2.69,15.28
2.7,15.391
2.71,15.505
2.72,15.619
2.73,15.736
2.74,15.853
2.75,15.972
2.76,16.093
2.77,16.215
2.78,16.339
2.79,16.464
2.8,16.591
2.81,16.719
2.82,16.85
2.83,16.981
2.84,17.115
2.85,17.251
2.86,17.388
2.87,17.527
2.88,17.668
2.89,17.811
2.9,17.956
2.91,18.102
2.92,18.251
2.93,18.402
2.94,18.555
2.95,18.709
2.96,18.866
2.97,19.025
2.98,19.186
2.99,19.349
3,19.514
3.01,19.682
3.02,19.851
3.03,20.023
3.04,20.197
3.05,20.374
3.06,20.552
3.07,20.733
3.08,20.917
3.09,21.102
3.1,21.29
3.11,21.481
3.12,21.673
3.13,21.869
3.14,22.066
3.15,22.266
3.16,22.469
3.17,22.674
3.18,22.881
3.19,23.091
3.2,23.304
3.21,23.519
3.22,23.737
3.23,23.957
3.24,24.18
3.25,24.405
3.26,24.633
3.27,24.864
3.28,25.098
3.29,25.334
3.3,25.573
3.31,25.815
3.32,26.06
3.33,26.308
3.34,26.559
3.35,26.812
3.36,27.069
3.37,27.329
3.38,27.592
3.39,27.857
3.4,28.126
3.41,28.398
3.42,28.673
3.43,28.952
3.44,29.233
3.45,29.518
3.46,29.806
3.47,30.097
3.48,30.391
3.49,30.688
3.5,30.989
3.51,31.293
3.52,31.601
3.53,31.912
3.54,32.226
3.55,32.543
3.56,32.864
3.57,33.188
3.58,33.515
3.59,33.846
3.6,34.18
3.61,34.517
3.62,34.858
3.63,35.202
3.64,35.55
3.65,35.901
3.66,36.255
3.67,36.612
3.68,36.973
3.69,37.337
3.7,37.705
3.71,38.076
3.72,38.45
3.73,38.828
3.74,39.208
3.75,39.593
3.76,39.98
3.77,40.371
3.78,40.765
3.79,41.163
3.8,41.564
3.81,41.969
3.82,42.376
3.83,42.788
3.84,43.202
3.85,43.62
3.86,44.042
3.87,44.467
3.88,44.895
3.89,45.326
3.9,45.761
3.91,46.199
3.92,46.641
3.93,47.086
3.94,47.534
3.95,47.985
3.96,48.44
3.97,48.898
3.98,49.359
3.99,49.824
4,50.291
4.01,50.762
4.02,51.236
4.03,51.713
4.04,52.193
4.05,52.676
4.06,53.162
4.07,53.651
4.08,54.143
4.09,54.638
4.1,55.136
4.11,55.636
4.12,56.14
4.13,56.646
4.14,57.154
4.15,57.666
4.16,58.18
4.17,58.697
4.18,59.216
4.19,59.737
4.2,60.261
4.21,60.788
4.22,61.317
4.23,61.848
4.24,62.381
4.25,62.916
4.26,63.454
4.27,63.994
4.28,64.536
4.29,65.08
4.3,65.626
4.31,66.175
4.32,66.725
4.33,67.277
4.34,67.832
4.35,68.388
4.36,68.946
4.37,69.505
4.38,70.067
4.39,70.63
4.4,71.195
4.41,71.762
4.42,72.33
4.43,72.9
4.44,73.471
4.45,74.044
4.46,74.619
4.47,75.194
4.48,75.771
4.49,76.35
4.5,76.93
4.51,77.51
4.52,78.092
4.53,78.676
4.54,79.26
4.55,79.845
4.56,80.431
4.57,81.018
4.58,81.606
4.59,82.195
4.6,82.785
4.61,83.375
4.62,83.966
4.63,84.557
4.64,85.149
4.65,85.741
4.66,86.334
4.67,86.928
4.68,87.521
4.69,88.115
4.7,88.709
4.71,89.303
4.72,89.897
4.73,90.491
4.74,91.085
4.75,91.679
4.76,92.272
4.77,92.866
4.78,93.459
4.79,94.052
4.8,94.644
4.81,95.237
4.82,95.828
4.83,96.42
4.84,97.01
4.85,97.601
4.86,98.191
4.87,98.78
4.88,99.369
4.89,99.957
4.9,100.54
4.91,101.13
4.92,101.72
4.93,102.3
4.94,102.89
4.95,103.47
4.96,104.05
4.97,104.64
4.98,105.22
4.99,105.8
5,106.38
5.01,106.96
5.02,107.53
5.03,108.11
5.04,108.68
5.05,109.26
5.06,109.83
5.07,110.4
5.08,110.97
5.09,111.54
5.1,112.11
5.11,112.68
5.12,113.24
5.13,113.81
5.14,114.37
5.15,114.93
5.16,115.49
5.17,116.05
5.18,116.61
5.19,117.16
5.2,117.72
5.21,118.27
5.22,118.82
5.23,119.37
5.24,119.92
5.25,120.46
5.26,121.01
5.27,121.55
5.28,122.09
5.29,122.63
5.3,123.16
5.31,123.7
5.32,124.23
5.33,124.76
5.34,125.29
5.35,125.82
5.36,126.34
5.37,126.86
5.38,127.39
5.39,127.9
5.4,128.42
5.41,128.93
5.42,129.45
5.43,129.96
5.44,130.46
5.45,130.97
5.46,131.47
5.47,131.97
5.48,132.47
5.49,132.97
5.5,133.46
5.51,133.96
5.52,134.45
5.53,134.94
5.54,135.42
5.55,135.91
5.56,136.39
5.57,136.87
5.58,137.34
5.59,137.82
5.6,138.29
5.61,138.76
5.62,139.23
5.63,139.7
5.64,140.16
5.65,140.62
5.66,141.08
5.67,141.54
5.68,142
5.69,142.45
5.7,142.9
5.71,143.35
5.72,143.8
5.73,144.24
5.74,144.68
5.75,145.12
5.76,145.56
5.77,145.99
5.78,146.43
5.79,146.86
5.8,147.29
5.81,147.71
5.82,148.14
5.83,148.56
5.84,148.98
5.85,149.4
5.86,149.81
5.87,150.23
5.88,150.64
5.89,151.05
5.9,151.45
5.91,151.86
5.92,152.26
5.93,152.66
5.94,153.06
5.95,153.45
5.96,153.85
5.97,154.24
5.98,154.62
5.99,155.01
6,155.39
6.01,155.78
6.02,156.16
6.03,156.53
6.04,156.91
6.05,157.28
6.06,157.65
6.07,158.02
6.08,158.38
6.09,158.75
6.1,159.11
6.11,159.47
6.12,159.82
6.13,160.18
6.14,160.53
6.15,160.88
6.16,161.23
6.17,161.57
6.18,161.92
6.19,162.26
6.2,162.6
6.21,162.93
6.22,163.27
6.23,163.6
6.24,163.93
6.25,164.26
6.26,164.58
6.27,164.91
6.28,165.23
6.29,165.55
6.3,165.86
6.31,166.18
6.32,166.49
6.33,166.8
6.34,167.11
6.35,167.42
6.36,167.72
6.37,168.03
6.38,168.33
6.39,168.63
6.4,168.93
6.41,169.22
6.42,169.51
6.43,169.8
6.44,170.09
6.45,170.38
6.46,170.67
6.47,170.95
6.48,171.23
6.49,171.51
6.5,171.79
6.51,172.07
6.52,172.34
6.53,172.61
6.54,172.88
6.55,173.15
6.56,173.42
6.57,173.69
6.58,173.95
6.59,174.21
6.6,174.47
6.61,174.73
6.62,174.98
6.63,175.24
6.64,175.49
6.65,175.74
6.66,175.99
6.67,176.24
6.68,176.49
6.69,176.73
6.7,176.97
6.71,177.21
6.72,177.45
6.73,177.69
6.74,177.93
6.75,178.16
6.76,178.39
6.77,178.62
6.78,178.85
6.79,179.08
6.8,179.31
6.81,179.53
6.82,179.75
6.83,179.98
6.84,180.2
6.85,180.41
6.86,180.63
6.87,180.84
6.88,181.06
6.89,181.27
6.9,181.48
6.91,181.69
6.92,181.9
6.93,182.1
6.94,182.31
6.95,182.51
6.96,182.71
6.97,182.91
6.98,183.11
6.99,183.3
7,183.5
7.01,183.69
7.02,183.88
7.03,184.07
7.04,184.26
7.05,184.45
7.06,184.64
7.07,184.82
7.08,185.01
7.09,185.19
7.1,185.37
7.11,185.55
7.12,185.73
7.13,185.9
7.14,186.08
7.15,186.25
7.16,186.42
7.17,186.59
7.18,186.76
7.19,186.93
7.2,187.1
7.21,187.27
7.22,187.43
7.23,187.59
7.24,187.76
7.25,187.92
7.26,188.08
7.27,188.24
7.28,188.39
7.29,188.55
7.3,188.71
7.31,188.86
7.32,189.01
7.33,189.16
7.34,189.31
7.35,189.46
7.36,189.61
7.37,189.76
7.38,189.9
7.39,190.05
7.4,190.19
7.41,190.34
7.42,190.48
7.43,190.62
7.44,190.76
7.45,190.89
7.46,191.03
7.47,191.17
7.48,191.3
7.49,191.44
7.5,191.57
7.51,191.7
7.52,191.83
7.53,191.96
7.54,192.09
7.55,192.22
7.56,192.35
7.57,192.47
7.58,192.6
7.59,192.72
7.6,192.84
7.61,192.97
7.62,193.09
7.63,193.21
7.64,193.33
7.65,193.44
7.66,193.56
7.67,193.68
7.68,193.79
7.69,193.91
7.7,194.02
7.71,194.13
7.72,194.25
7.73,194.36
7.74,194.47
7.75,194.58
7.76,194.69
7.77,194.79
7.78,194.9
7.79,195.01
7.8,195.11
7.81,195.22
7.82,195.32
7.83,195.42
7.84,195.52
7.85,195.62
7.86,195.72
7.87,195.82
7.88,195.92
7.89,196.02
7.9,196.12
7.91,196.21
7.92,196.31
7.93,196.4
7.94,196.5
7.95,196.59
7.96,196.68
7.97,196.77
7.98,196.87
7.99,196.96
8,197.04
8.01,197.13
8.02,197.22
8.03,197.31
8.04,197.4
8.05,197.48
8.06,197.57
8.07,197.65
8.08,197.73
8.09,197.82
8.1,197.9
8.11,197.98
8.12,198.06
8.13,198.14
8.14,198.22
8.15,198.3
8.16,198.38
8.17,198.46
8.18,198.54
8.19,198.61
8.2,198.69
8.21,198.76
8.22,198.84
8.23,198.91
8.24,198.99
8.25,199.06
8.26,199.13
8.27,199.2
8.28,199.28
8.29,199.35
8.3,199.42
8.31,199.49
8.32,199.55
8.33,199.62
8.34,199.69
8.35,199.76
8.36,199.82
8.37,199.89
8.38,199.96
8.39,200.02
8.4,200.09
8.41,200.15
8.42,200.21
8.43,200.28
8.44,200.34
8.45,200.4
8.46,200.46
8.47,200.52
8.48,200.58
8.49,200.64
8.5,200.7
8.51,200.76
8.52,200.82
8.53,200.88
8.54,200.94
8.55,200.99
8.56,201.05
8.57,201.11
8.58,201.16
8.59,201.22
8.6,201.27
8.61,201.33
8.62,201.38
8.63,201.43
8.64,201.49
8.65,201.54
8.66,201.59
8.67,201.64
8.68,201.69
8.69,201.74
8.7,201.79
8.71,201.84
8.72,201.89
8.73,201.94
8.74,201.99
8.75,202.04
8.76,202.09
8.77,202.13
8.78,202.18
8.79,202.23
8.8,202.27
8.81,202.32
8.82,202.37
8.83,202.41
8.84,202.46
8.85,202.5
8.86,202.54
8.87,202.59
8.88,202.63
8.89,202.67
8.9,202.72
8.91,202.76
8.92,202.8
8.93,202.84
8.94,202.88
8.95,202.92
8.96,202.96
8.97,203
8.98,203.04
8.99,203.08
9,203.12
9.01,203.16
9.02,203.2
9.03,203.24
9.04,203.28
9.05,203.31
9.06,203.35
9.07,203.39
9.08,203.42
9.09,203.46
9.1,203.5
9.11,203.53
9.12,203.57
9.13,203.6
9.14,203.64
9.15,203.67
9.16,203.71
9.17,203.74
9.18,203.77
9.19,203.81
9.2,203.84
9.21,203.87
9.22,203.91
9.23,203.94
9.24,203.97
9.25,204
9.26,204.03
9.27,204.07
9.28,204.1
9.29,204.13
9.3,204.16
9.31,204.19
9.32,204.22
9.33,204.25
9.34,204.28
9.35,204.31
9.36,204.34
9.37,204.36
9.38,204.39
9.39,204.42
9.4,204.45
9.41,204.48
9.42,204.5
9.43,204.53
9.44,204.56
9.45,204.59
9.46,204.61
9.47,204.64
9.48,204.67
9.49,204.69
9.5,204.72
9.51,204.74
9.52,204.77
9.53,204.79
9.54,204.82
9.55,204.84
9.56,204.87
9.57,204.89
9.58,204.92
9.59,204.94
9.6,204.96
9.61,204.99
9.62,205.01
9.63,205.03
9.64,205.06
9.65,205.08
9.66,205.1
9.67,205.12
9.68,205.15
9.69,205.17
9.7,205.19
9.71,205.21
9.72,205.23
9.73,205.25
9.74,205.27
9.75,205.3
9.76,205.32
9.77,205.34
9.78,205.36
9.79,205.38
9.8,205.4
9.81,205.42
9.82,205.44
9.83,205.45
9.84,205.47
9.85,205.49
9.86,205.51
9.87,205.53
9.88,205.55
9.89,205.57
9.9,205.59
9.91,205.6
9.92,205.62
9.93,205.64
9.94,205.66
9.95,205.67
9.96,205.69
9.97,205.71
9.98,205.73
9.99,205.74
10,205.76
10.01,205.78
10.02,205.79
10.03,205.81
10.04,205.82
10.05,205.84
10.06,205.86
10.07,205.87
10.08,205.89
10.09,205.9
10.1,205.92
10.11,205.93
10.12,205.95
10.13,205.96
10.14,205.98
10.15,205.99
10.16,206.01
10.17,206.02
10.18,206.03
10.19,206.05
10.2,206.06
10.21,206.08
10.22,206.09
10.23,206.1
10.24,206.12
10.25,206.13
10.26,206.14
10.27,206.16
10.28,206.17
10.29,206.18
10.3,206.2
10.31,206.21
10.32,206.22
10.33,206.23
10.34,206.25
10.35,206.26
10.36,206.27
10.37,206.28
10.38,206.29
10.39,206.31
10.4,206.32
10.41,206.33
10.42,206.34
10.43,206.35
10.44,206.36
10.45,206.38
10.46,206.39
10.47,206.4
10.48,206.41
10.49,206.42
10.5,206.43
10.51,206.44
10.52,206.45
10.53,206.46
10.54,206.47
10.55,206.48
10.56,206.49
10.57,206.5
10.58,206.51
10.59,206.52
10.6,206.53
10.61,206.54
10.62,206.55
10.63,206.56
10.64,206.57
10.65,206.58
10.66,206.59
10.67,206.6
10.68,206.61
10.69,206.62
10.7,206.63
10.71,206.64
10.72,206.65
10.73,206.66
10.74,206.67
10.75,206.68
10.76,206.68
10.77,206.69
10.78,206.7
10.79,206.71
10.8,206.72
10.81,206.73
10.82,206.74
10.83,206.74
10.84,206.75
10.85,206.76
10.86,206.77
10.87,206.78
10.88,206.78
10.89,206.79
10.9,206.8
10.91,206.81
10.92,206.82
10.93,206.82
10.94,206.83
10.95,206.84
10.96,206.85
10.97,206.85
10.98,206.86
10.99,206.87
11,206.87
11.01,206.88
11.02,206.89
11.03,206.89
11.04,206.9
11.05,206.91
11.06,206.92
11.07,206.92
11.08,206.93
11.09,206.94
11.1,206.94
11.11,206.95
11.12,206.95
11.13,206.96
11.14,206.97
11.15,206.97
11.16,206.98
11.17,206.99
11.18,206.99
11.19,207
11.2,207
11.21,207.01
11.22,207.01
11.23,207.02
11.24,207.03
11.25,207.03
11.26,207.04
11.27,207.04
11.28,207.05
11.29,207.05
11.3,207.06
11.31,207.06
11.32,207.07
11.33,207.07
11.34,207.08
11.35,207.09
11.36,207.09
11.37,207.1
11.38,207.1
11.39,207.11
11.4,207.11
11.41,207.11
11.42,207.12
11.43,207.12
11.44,207.13
11.45,207.13
11.46,207.14
11.47,207.14
11.48,207.15
11.49,207.15
11.5,207.16
11.51,207.16
11.52,207.17
11.53,207.17
11.54,207.17
11.55,207.18
11.56,207.18
11.57,207.19
11.58,207.19
11.59,207.19
11.6,207.2
11.61,207.2
11.62,207.21
11.63,207.21
11.64,207.21
11.65,207.22
11.66,207.22
11.67,207.23
11.68,207.23
11.69,207.23
11.7,207.24
11.71,207.24
11.72,207.24
11.73,207.25
11.74,207.25
11.75,207.25
11.76,207.26
11.77,207.26
11.78,207.27
11.79,207.27
11.8,207.27
11.81,207.28
11.82,207.28
11.83,207.28
11.84,207.29
11.85,207.29
11.86,207.29
11.87,207.3
11.88,207.3
11.89,207.3
11.9,207.3
11.91,207.31
11.92,207.31
11.93,207.31
11.94,207.32
11.95,207.32
11.96,207.32
11.97,207.33
11.98,207.33
11.99,207.33
12,207.33
12.01,207.34
12.02,207.34
12.03,207.34
12.04,207.35
12.05,207.35
12.06,207.35
12.07,207.35
12.08,207.36
12.09,207.36
12.1,207.36
12.11,207.37
12.12,207.37
12.13,207.37
12.14,207.37
12.15,207.38
12.16,207.38
12.17,207.38
12.18,207.38
12.19,207.39
12.2,207.39
12.21,207.39
12.22,207.39
12.23,207.4
12.24,207.4
12.25,207.4
12.26,207.4
12.27,207.41
12.28,207.41
12.29,207.41
12.3,207.41
12.31,207.41
12.32,207.42
12.33,207.42
12.34,207.42
12.35,207.42
12.36,207.43
12.37,207.43
12.38,207.43
12.39,207.43
12.4,207.43
12.41,207.44
12.42,207.44
12.43,207.44
12.44,207.44
12.45,207.44
12.46,207.45
12.47,207.45
12.48,207.45
12.49,207.45
12.5,207.45
12.51,207.46
12.52,207.46
12.53,207.46
12.54,207.46
12.55,207.46
12.56,207.47
12.57,207.47
12.58,207.47
12.59,207.47
12.6,207.47
12.61,207.47
12.62,207.48
12.63,207.48
12.64,207.48
12.65,207.48
12.66,207.48
12.67,207.48
12.68,207.49
12.69,207.49
12.7,207.49
12.71,207.49
12.72,207.49
12.73,207.49
12.74,207.5
12.75,207.5
12.76,207.5
12.77,207.5
12.78,207.5
12.79,207.5
12.8,207.5
12.81,207.51
12.82,207.51
12.83,207.51
12.84,207.51
12.85,207.51
12.86,207.51
12.87,207.51
12.88,207.51
12.89,207.52
12.9,207.52
12.91,207.52
12.92,207.52
12.93,207.52
12.94,207.52
12.95,207.52
12.96,207.53
12.97,207.53
12.98,207.53
12.99,207.53
13,207.53
13.01,207.53
13.02,207.53
13.03,207.53
13.04,207.53
13.05,207.54
13.06,207.54
13.07,207.54
13.08,207.54
13.09,207.54
13.1,207.54
13.11,207.54
13.12,207.54
13.13,207.54
13.14,207.55
13.15,207.55
13.16,207.55
13.17,207.55
13.18,207.55
13.19,207.55
13.2,207.55
13.21,207.55
13.22,207.55
13.23,207.55
13.24,207.55
13.25,207.56
13.26,207.56
13.27,207.56
13.28,207.56
13.29,207.56
13.3,207.56
13.31,207.56
13.32,207.56
13.33,207.56
13.34,207.56
13.35,207.56
13.36,207.57
13.37,207.57
13.38,207.57
13.39,207.57
13.4,207.57
13.41,207.57
13.42,207.57
13.43,207.57
13.44,207.57
13.45,207.57
13.46,207.57
13.47,207.57
13.48,207.58
13.49,207.58
13.5,207.58
13.51,207.58
13.52,207.58
13.53,207.58
13.54,207.58
13.55,207.58
13.56,207.58
13.57,207.58
13.58,207.58
13.59,207.58
13.6,207.58
13.61,207.59
13.62,207.59
13.63,207.59
13.64,207.59
13.65,207.59
13.66,207.59
13.67,207.59
13.68,207.59
13.69,207.59
13.7,207.59
13.71,207.59
13.72,207.59
13.73,207.59
13.74,207.59
13.75,207.59
13.76,207.6
13.77,207.6
13.78,207.6
13.79,207.6
13.8,207.6
13.81,207.6
13.82,207.6
13.83,207.6
13.84,207.6
13.85,207.6
13.86,207.6
13.87,207.6
13.88,207.6
13.89,207.6
13.9,207.6
13.91,207.6
13.92,207.6
13.93,207.61
13.94,207.61
13.95,207.61
13.96,207.61
13.97,207.61
13.98,207.61
13.99,207.61
14,207.61
14.01,207.61
14.02,207.61
14.03,207.61
14.04,207.61
14.05,207.61
14.06,207.61
14.07,207.61
14.08,207.61
14.09,207.61
14.1,207.61
14.11,207.61
14.12,207.61
14.13,207.61
14.14,207.62
14.15,207.62
14.16,207.62
14.17,207.62
14.18,207.62
14.19,207.62
14.2,207.62
14.21,207.62
14.22,207.62
14.23,207.62
14.24,207.62
14.25,207.62
14.26,207.62
14.27,207.62
14.28,207.62
14.29,207.62
14.3,207.62
14.31,207.62
14.32,207.62
14.33,207.62
14.34,207.62
14.35,207.62
14.36,207.62
14.37,207.62
14.38,207.62
14.39,207.63
14.4,207.63
14.41,207.63
14.42,207.63
14.43,207.63
14.44,207.63
14.45,207.63
14.46,207.63
14.47,207.63
14.48,207.63
14.49,207.63
14.5,207.63
14.51,207.63
14.52,207.63
14.53,207.63
14.54,207.63
14.55,207.63
14.56,207.63
14.57,207.63
14.58,207.63
14.59,207.63
14.6,207.63
14.61,207.63
14.62,207.63
14.63,207.63
14.64,207.63
14.65,207.63
14.66,207.63
14.67,207.63
14.68,207.63
14.69,207.63
14.7,207.63
14.71,207.63
14.72,207.63
14.73,207.63
14.74,207.64
14.75,207.64
14.76,207.64
14.77,207.64
14.78,207.64
14.79,207.64
14.8,207.64
14.81,207.64
14.82,207.64
14.83,207.64
14.84,207.64
14.85,207.64
14.86,207.64
14.87,207.64
14.88,207.64
14.89,207.64
14.9,207.64
14.91,207.64
14.92,207.64
14.93,207.64
14.94,207.64
14.95,207.64
14.96,207.64
14.97,207.64
14.98,207.64
14.99,207.64
15,207.64
